userId,reviews
41913,1
41914,1
41915,3
41916,6
41917,1
41918,3
41919,2
41920,1
41921,3
41922,1
41923,1
41924,4
41925,9
41926,1
41927,5
41928,1
41929,1
41930,5
41931,1
41932,1
41933,1
41934,1
41935,1
41936,1
41937,1
41938,2
41939,1
41940,3
41941,1
41942,1
41943,1
41944,5
41945,1
41946,1
41947,1
41948,1
41949,2
41950,2
41951,1
41952,2
41953,1
41954,1
41955,3
41956,1
41957,2
41958,1
41959,4
41960,1
41961,1
41962,3
41963,2
41964,1
41965,1
41966,1
41967,1
41968,2
41969,2
41970,1
41971,1
41972,2
41973,4
41974,1
41975,1
41976,4
41977,1
41978,3
41979,2
41980,5
41981,1
41982,1
41983,1
41984,2
41985,1
41986,2
41987,1
41988,2
41989,2
41990,1
41991,1
41992,1
41993,3
41994,1
41995,1
41996,1
41997,2
41998,1
41999,3
42000,1
42001,2
42002,3
42003,1
42004,1
42005,1
42006,1
42007,2
42008,1
42009,2
42010,4
42011,5
42012,1
42013,1
42014,2
42015,1
42016,1
42017,2
42018,2
42019,1
42020,2
42021,1
42022,12
42023,1
42024,1
42025,1
42026,1
42027,1
42028,1
42029,1
42030,1
42031,3
42032,8
42033,3
42034,1
42035,1
42036,1
42037,5
42038,1
42039,2
42040,1
42041,2
42042,1
42043,6
42044,1
42045,1
42046,1
42047,6
42048,2
42049,1
42050,3
42051,1
42052,1
42053,1
42054,2
42055,1
42056,1
42057,1
42058,2
42059,2
42060,5
42061,1
42062,1
42063,1
42064,1
42065,2
42066,1
42067,1
42068,1
42069,1
42070,2
42071,1
42072,1
42073,4
42074,1
42075,1
42076,1
42077,1
42078,2
42079,1
42080,2
42081,1
42082,1
42083,1
42084,1
42085,1
42086,8
42087,1
42088,1
42089,2
42090,3
42091,1
42092,1
42093,2
42094,1
42095,1
42096,1
42097,1
42098,1
42099,1
42100,3
42101,1
42102,1
42103,1
42104,1
42105,1
42106,1
42107,4
42108,2
42109,2
42110,1
42111,1
42112,1
42113,2
42114,1
42115,1
42116,2
42117,2
42118,7
42119,2
42120,1
42121,2
42122,3
42123,1
42124,1
42125,3
42126,1
42127,4
42128,4
42129,2
42130,2
42131,1
42132,4
42133,1
42134,2
42135,1
42136,9
42137,1
42138,1
42139,2
42140,1
42141,6
42142,2
42143,2
42144,1
42145,1
42146,1
42147,1
42148,1
42149,1
42150,2
42151,1
42152,1
42153,1
42154,1
42155,1
42156,1
42157,2
42158,1
42159,2
42160,2
42161,1
42162,1
42163,1
42164,2
42165,1
42166,2
42167,1
42168,1
42169,1
42170,1
42171,1
42172,1
42173,1
42174,1
42175,1
42176,3
42177,2
42178,2
42179,1
42180,1
42181,1
42182,1
42183,2
42184,1
42185,3
42186,1
42187,1
42188,2
42189,1
42190,5
42191,2
42192,1
42193,1
42194,1
42195,2
42196,2
42197,5
42198,1
42199,1
42200,1
42201,2
42202,3
42203,1
42204,2
42205,1
42206,2
42207,4
42208,2
42209,1
42210,1
42211,1
42212,1
42213,2
42214,1
42215,4
42216,1
42217,3
42218,1
42219,1
42220,2
42221,1
42222,1
42223,1
42224,3
42225,1
42226,1
42227,1
42228,1
42229,2
42230,1
42231,2
42232,1
42233,4
42234,1
42235,1
42236,2
42237,1
42238,1
42239,1
42240,2
42241,1
42242,4
42243,4
42244,1
42245,1
42246,2
42247,2
42248,4
42249,1
42250,1
42251,1
42252,5
42253,3
42254,1
42255,3
42256,1
42257,2
42258,5
42259,3
42260,1
42261,1
42262,4
42263,1
42264,2
42265,3
42266,1
42267,1
42268,2
42269,2
42270,2
42271,1
42272,2
42273,2
42274,2
42275,4
42276,1
42277,5
42278,2
42279,1
42280,1
42281,1
42282,1
42283,3
42284,1
42285,1
42286,1
42287,2
42288,1
42289,1
42290,1
42291,1
42292,1
42293,2
42294,1
42295,1
42296,1
42297,3
42298,1
42299,1
42300,4
42301,3
42302,3
42303,2
42304,2
42305,3
42306,1
42307,2
42308,1
42309,3
42310,3
42311,2
42312,4
42313,1
42314,3
42315,2
42316,1
42317,1
42318,1
42319,1
42320,1
42321,4
42322,2
42323,3
42324,4
42325,2
42326,3
42327,1
42328,1
42329,1
42330,1
42331,1
42332,2
42333,1
42334,1
42335,2
42336,1
42337,1
42338,8
42339,1
42340,3
42341,3
42342,1
42343,1
42344,2
42345,1
42346,1
42347,2
42348,1
42349,1
42350,2
42351,2
42352,2
42353,2
42354,3
42355,3
42356,3
42357,1
42358,6
42359,1
42360,5
42361,1
42362,1
42363,1
42364,2
42365,1
42366,1
42367,3
42368,1
42369,1
42370,1
42371,1
42372,1
42373,1
42374,2
42375,1
42376,2
42377,4
42378,1
42379,1
42380,1
42381,3
42382,1
42383,3
42384,1
42385,1
42386,4
42387,2
42388,1
42389,1
42390,1
42391,1
42392,1
42393,1
42394,1
42395,1
42396,1
42397,3
42398,1
42399,3
42400,1
42401,2
42402,3
42403,3
42404,1
42405,1
42406,1
42407,1
42408,2
42409,12
42410,2
42411,3
42412,2
42413,9
42414,2
42415,6
42416,1
42417,1
42418,2
42419,1
42420,3
42421,1
42422,1
42423,1
42424,2
42425,2
42426,1
42427,5
42428,1
42429,2
42430,4
42431,4
42432,2
42433,1
42434,1
42435,2
42436,1
42437,1
42438,2
42439,1
42440,1
42441,2
42442,3
42443,2
42444,3
42445,3
42446,2
42447,1
42448,1
42449,2
42450,4
42451,2
42452,1
42453,2
42454,2
42455,2
42456,5
42457,1
42458,2
42459,3
42460,1
42461,2
42462,1
42463,1
42464,1
42465,2
42466,1
42467,4
42468,2
42469,1
42470,1
42471,1
42472,2
42473,1
42474,1
42475,1
42476,1
42477,1
42478,3
42479,5
42480,11
42481,1
42482,3
42483,1
42484,6
42485,1
42486,2
42487,4
42488,2
42489,2
42490,1
42491,1
42492,1
42493,1
42494,1
42495,1
42496,7
42497,1
42498,1
42499,1
42500,2
42501,1
42502,2
42503,3
42504,1
42505,1
42506,1
42507,4
42508,1
42509,1
42510,1
42511,4
42512,3
42513,1
42514,3
42515,1
42516,3
42517,2
42518,6
42519,2
42520,4
42521,1
42522,1
42523,1
42524,1
42525,1
42526,2
42527,1
42528,1
42529,1
42530,2
42531,1
42532,1
42533,1
42534,3
42535,2
42536,1
42537,3
42538,2
42539,1
42540,2
42541,1
42542,1
42543,1
42544,2
42545,4
42546,1
42547,4
42548,1
42549,1
42550,1
42551,3
42552,1
42553,1
42554,6
42555,7
42556,1
42557,1
42558,1
42559,1
42560,2
42561,1
42562,1
42563,1
42564,1
42565,1
42566,2
42567,3
42568,1
42569,3
42570,2
42571,2
42572,1
42573,4
42574,1
42575,4
42576,1
42577,1
42578,2
42579,1
42580,1
42581,2
42582,1
42583,1
42584,6
42585,1
42586,1
42587,1
42588,1
42589,1
42590,2
42591,1
42592,1
42593,2
42594,2
42595,2
42596,1
42597,3
42598,4
42599,1
42600,1
42601,1
42602,1
42603,2
42604,1
42605,1
42606,1
42607,2
42608,1
42609,2
42610,3
42611,1
42612,1
42613,1
42614,1
42615,1
42616,3
42617,1
42618,1
42619,2
42620,3
42621,3
42622,1
42623,6
42624,4
42625,1
42626,1
42627,9
42628,1
42629,2
42630,1
42631,1
42632,2
42633,1
42634,2
42635,3
42636,5
42637,2
42638,3
42639,1
42640,1
42641,4
42642,1
42643,1
42644,1
42645,2
42646,1
42647,1
42648,1
42649,3
42650,1
42651,2
42652,1
42653,1
42654,3
42655,1
42656,1
42657,1
42658,2
42659,2
42660,1
42661,2
42662,2
42663,1
42664,1
42665,3
42666,8
42667,1
42668,2
42669,2
42670,1
42671,2
42672,1
42673,1
42674,3
42675,2
42676,1
42677,4
42678,3
42679,6
42680,2
42681,1
42682,2
42683,1
42684,12
42685,3
42686,2
42687,2
42688,1
42689,2
42690,1
42691,1
42692,1
42693,2
42694,2
42695,1
42696,6
42697,4
42698,3
42699,4
42700,2
42701,1
42702,1
42703,4
42704,3
42705,5
42706,2
42707,1
42708,2
42709,1
42710,1
42711,1
42712,2
42713,1
42714,1
42715,1
42716,2
42717,1
42718,2
42719,1
42720,1
42721,3
42722,2
42723,1
42724,1
42725,2
42726,1
42727,1
42728,1
42729,2
42730,1
42731,1
42732,2
42733,1
42734,2
42735,4
42736,1
42737,1
42738,1
42739,1
42740,1
42741,1
42742,1
42743,1
42744,2
42745,1
42746,1
42747,2
42748,2
42749,1
42750,1
42751,1
42752,2
42753,1
42754,4
42755,6
42756,2
42757,7
42758,1
42759,2
42760,2
42761,1
42762,1
42763,1
42764,2
42765,2
42766,2
42767,1
42768,1
42769,1
42770,1
42771,1
42772,1
42773,3
42774,1
42775,1
42776,6
42777,1
42778,4
42779,2
42780,1
42781,1
42782,3
42783,4
42784,6
42785,1
42786,1
42787,1
42788,1
42789,1
42790,1
42791,2
42792,3
42793,3
42794,1
42795,2
42796,2
42797,2
42798,2
42799,1
42800,1
42801,5
42802,1
42803,3
42804,2
42805,3
42806,2
42807,3
42808,1
42809,5
42810,1
42811,1
42812,1
42813,2
42814,1
42815,2
42816,2
42817,1
42818,4
42819,1
42820,1
42821,1
42822,1
42823,2
42824,1
42825,1
42826,1
42827,1
42828,1
42829,2
42830,1
42831,1
42832,2
42833,3
42834,2
42835,4
42836,2
42837,1
42838,4
42839,1
42840,1
42841,1
42842,2
42843,2
42844,1
42845,2
42846,1
42847,1
42848,1
42849,1
42850,1
42851,1
42852,1
42853,1
42854,4
42855,1
42856,1
42857,1
42858,1
42859,1
42860,3
42861,1
42862,1
42863,1
42864,1
42865,1
42866,2
42867,2
42868,1
42869,1
42870,2
42871,1
42872,4
42873,1
42874,3
42875,3
42876,1
42877,2
42878,1
42879,1
42880,1
42881,1
42882,1
42883,1
42884,7
42885,3
42886,3
42887,1
42888,2
42889,1
42890,1
42891,2
42892,1
42893,3
42894,1
42895,1
42896,2
42897,2
42898,2
42899,2
42900,1
42901,2
42902,1
42903,1
42904,1
42905,2
42906,3
42907,2
42908,2
42909,1
42910,1
42911,1
42912,1
42913,2
42914,1
42915,1
42916,1
42917,2
42918,1
42919,1
42920,1
42921,1
42922,2
42923,2
42924,1
42925,1
42926,2
42927,1
42928,4
42929,5
42930,1
42931,2
42932,2
42933,1
42934,2
42935,1
42936,1
42937,1
42938,1
42939,1
42940,1
42941,3
42942,1
42943,2
42944,2
42945,1
42946,1
42947,2
42948,1
42949,2
42950,1
42951,4
42952,9
42953,1
42954,1
42955,1
42956,1
42957,2
42958,1
42959,1
42960,1
42961,1
42962,5
42963,1
42964,3
42965,1
42966,3
42967,3
42968,1
42969,1
42970,1
42971,1
42972,4
42973,1
42974,5
42975,1
42976,1
42977,3
42978,1
42979,1
42980,1
42981,2
42982,1
42983,3
42984,1
42985,1
42986,1
42987,1
42988,3
42989,2
42990,3
42991,1
42992,2
42993,2
42994,2
42995,1
42996,6
42997,1
42998,3
42999,1
43000,1
43001,4
43002,3
43003,1
43004,1
43005,2
43006,2
43007,1
43008,3
43009,1
43010,1
43011,1
43012,1
43013,4
43014,1
43015,1
43016,1
43017,1
43018,1
43019,3
43020,1
43021,6
43022,1
43023,1
43024,1
43025,2
43026,1
43027,5
43028,1
43029,2
43030,1
43031,3
43032,1
43033,1
43034,3
43035,2
43036,3
43037,4
43038,2
43039,1
43040,2
43041,1
43042,1
43043,1
43044,2
43045,7
43046,2
43047,2
43048,1
43049,1
43050,1
43051,1
43052,2
43053,2
43054,1
43055,1
43056,1
43057,1
43058,3
43059,1
43060,3
43061,2
43062,1
43063,1
43064,3
43065,2
43066,1
43067,1
43068,3
43069,1
43070,2
43071,3
43072,1
43073,2
43074,1
43075,1
43076,1
43077,1
43078,2
43079,3
43080,1
43081,2
43082,10
43083,1
43084,1
43085,1
43086,1
43087,1
43088,1
43089,1
43090,2
43091,1
43092,2
43093,2
43094,4
43095,3
43096,1
43097,1
43098,1
43099,3
43100,2
43101,3
43102,1
43103,1
43104,1
43105,3
43106,1
43107,5
43108,2
43109,1
43110,3
43111,1
43112,1
43113,1
43114,2
43115,1
43116,1
43117,2
43118,4
43119,2
43120,1
43121,5
43122,3
43123,1
43124,1
43125,1
43126,3
43127,1
43128,1
43129,1
43130,1
43131,3
43132,1
43133,1
43134,1
43135,1
43136,1
43137,1
43138,2
43139,1
43140,1
43141,2
43142,1
43143,1
43144,1
43145,1
43146,5
43147,1
43148,3
43149,1
43150,4
43151,1
43152,2
43153,5
43154,1
43155,3
43156,2
43157,2
43158,4
43159,2
43160,1
43161,2
43162,2
43163,2
43164,1
43165,1
43166,1
43167,1
43168,2
43169,1
43170,4
43171,2
43172,5
43173,1
43174,1
43175,1
43176,1
43177,2
43178,1
43179,1
43180,1
43181,1
43182,5
43183,1
43184,2
43185,1
43186,1
43187,1
43188,1
43189,1
43190,4
43191,2
43192,1
43193,1
43194,2
43195,1
43196,1
43197,1
43198,3
43199,2
43200,4
43201,3
43202,1
43203,1
43204,1
43205,2
43206,1
43207,1
43208,1
43209,2
43210,3
43211,1
43212,1
43213,1
43214,1
43215,1
43216,1
43217,3
43218,1
43219,1
43220,1
43221,2
43222,4
43223,2
43224,1
43225,2
43226,1
43227,1
43228,1
43229,4
43230,1
43231,1
43232,2
43233,1
43234,1
43235,2
43236,2
43237,2
43238,2
43239,1
43240,1
43241,1
43242,2
43243,1
43244,1
43245,1
43246,1
43247,5
43248,2
43249,5
43250,1
43251,3
43252,1
43253,2
43254,1
43255,1
43256,1
43257,1
43258,1
43259,1
43260,1
43261,2
43262,2
43263,1
43264,1
43265,1
43266,1
43267,2
43268,1
43269,3
43270,2
43271,2
43272,1
43273,1
43274,1
43275,5
43276,2
43277,2
43278,1
43279,2
43280,1
43281,1
43282,1
43283,1
43284,2
43285,2
43286,3
43287,4
43288,3
43289,2
43290,1
43291,1
43292,3
43293,6
43294,1
43295,4
43296,1
43297,2
43298,1
43299,1
43300,1
43301,2
43302,2
43303,5
43304,1
43305,1
43306,1
43307,1
43308,2
43309,3
43310,1
43311,4
43312,2
43313,1
43314,1
43315,1
43316,5
43317,1
43318,1
43319,1
43320,3
43321,1
43322,2
43323,2
43324,1
43325,2
43326,2
43327,1
43328,2
43329,2
43330,1
43331,1
43332,2
43333,2
43334,1
43335,1
43336,1
43337,1
43338,3
43339,2
43340,2
43341,2
43342,1
43343,1
43344,1
43345,1
43346,2
43347,2
43348,3
43349,1
43350,4
43351,2
43352,1
43353,1
43354,1
43355,2
43356,1
43357,1
43358,2
43359,2
43360,1
43361,7
43362,1
43363,2
43364,3
43365,2
43366,1
43367,1
43368,1
43369,1
43370,2
43371,4
43372,5
43373,1
43374,1
43375,1
43376,2
43377,2
43378,2
43379,1
43380,2
43381,1
43382,1
43383,4
43384,1
43385,2
43386,2
43387,2
43388,3
43389,1
43390,4
43391,4
43392,1
43393,1
43394,2
43395,1
43396,2
43397,6
43398,2
43399,1
43400,3
43401,1
43402,1
43403,5
43404,1
43405,1
43406,1
43407,3
43408,3
43409,1
43410,2
43411,2
43412,1
43413,2
43414,1
43415,1
43416,1
43417,1
43418,2
43419,6
43420,3
43421,1
43422,2
43423,1
43424,1
43425,3
43426,2
43427,1
43428,2
43429,1
43430,1
43431,5
43432,1
43433,1
43434,1
43435,2
43436,4
43437,1
43438,4
43439,2
43440,1
43441,1
43442,3
43443,1
43444,1
43445,3
43446,1
43447,1
43448,2
43449,3
43450,3
43451,1
43452,6
43453,1
43454,5
43455,1
43456,1
43457,1
43458,1
43459,1
43460,2
43461,1
43462,1
43463,1
43464,2
43465,2
43466,1
43467,1
43468,1
43469,3
43470,1
43471,1
43472,1
43473,3
43474,4
43475,1
43476,1
43477,2
43478,2
43479,1
43480,2
43481,1
43482,2
43483,1
43484,1
43485,1
43486,2
43487,3
43488,2
43489,1
43490,1
43491,1
43492,3
43493,4
43494,3
43495,4
43496,3
43497,6
43498,1
43499,1
43500,1
43501,4
43502,1
43503,2
43504,2
43505,12
43506,1
43507,4
43508,1
43509,2
43510,1
43511,1
43512,1
43513,1
43514,1
43515,2
43516,1
43517,1
43518,1
43519,1
43520,1
43521,1
43522,1
43523,3
43524,1
43525,3
43526,1
43527,1
43528,2
43529,6
43530,1
43531,1
43532,1
43533,3
43534,5
43535,1
43536,1
43537,1
43538,1
43539,1
43540,1
43541,6
43542,3
43543,1
43544,4
43545,1
43546,1
43547,2
43548,1
43549,2
43550,1
43551,1
43552,1
43553,2
43554,1
43555,1
43556,1
43557,1
43558,1
43559,1
43560,1
43561,2
43562,5
43563,1
43564,1
43565,1
43566,1
43567,1
43568,3
43569,3
43570,3
43571,1
43572,4
43573,3
43574,1
43575,1
43576,1
43577,1
43578,1
43579,1
43580,3
43581,2
43582,1
43583,1
43584,1
43585,1
43586,1
43587,5
43588,2
43589,4
43590,3
43591,2
43592,2
43593,2
43594,1
43595,1
43596,1
43597,1
43598,1
43599,1
43600,2
43601,1
43602,1
43603,1
43604,3
43605,1
43606,3
43607,2
43608,2
43609,1
43610,1
43611,1
43612,2
43613,2
43614,3
43615,3
43616,3
43617,1
43618,1
43619,1
43620,1
43621,1
43622,1
43623,2
43624,2
43625,2
43626,1
43627,2
43628,2
43629,5
43630,1
43631,4
43632,2
43633,1
43634,1
43635,1
43636,3
43637,1
43638,1
43639,2
43640,1
43641,5
43642,1
43643,1
43644,8
43645,2
43646,1
43647,1
43648,1
43649,2
43650,4
43651,1
43652,1
43653,1
43654,2
43655,1
43656,2
43657,2
43658,1
43659,3
43660,1
43661,1
43662,1
43663,1
43664,5
43665,2
43666,2
43667,2
43668,1
43669,1
43670,2
43671,3
43672,1
43673,1
43674,4
43675,1
43676,1
43677,2
43678,1
43679,2
43680,2
43681,2
43682,4
43683,8
43684,3
43685,1
43686,1
43687,5
43688,5
43689,2
43690,1
43691,4
43692,3
43693,10
43694,4
43695,2
43696,2
43697,1
43698,1
43699,2
43700,1
43701,2
43702,2
43703,1
43704,3
43705,4
43706,2
43707,2
43708,3
43709,1
43710,1
43711,1
43712,6
43713,1
43714,1
43715,7
43716,1
43717,1
43718,1
43719,1
43720,1
43721,3
43722,1
43723,2
43724,4
43725,8
43726,2
43727,2
43728,1
43729,1
43730,2
43731,2
43732,2
43733,1
43734,1
43735,1
43736,1
43737,3
43738,2
43739,1
43740,1
43741,1
43742,2
43743,1
43744,1
43745,1
43746,5
43747,3
43748,4
43749,1
43750,1
43751,1
43752,2
43753,2
43754,1
43755,1
43756,1
43757,3
43758,1
43759,1
43760,4
43761,1
43762,1
43763,1
43764,1
43765,2
43766,3
43767,1
43768,1
43769,1
43770,1
43771,3
43772,2
43773,1
43774,1
43775,1
43776,1
43777,1
43778,2
43779,1
43780,1
43781,1
43782,1
43783,4
43784,2
43785,1
43786,3
43787,2
43788,1
43789,3
43790,1
43791,1
43792,1
43793,4
43794,1
43795,1
43796,9
43797,1
43798,1
43799,1
43800,1
43801,1
43802,2
43803,1
43804,1
43805,1
43806,2
43807,2
43808,2
43809,1
43810,5
43811,1
43812,1
43813,2
43814,1
43815,1
43816,3
43817,1
43818,1
43819,1
43820,1
43821,1
43822,1
43823,1
43824,3
43825,2
43826,1
43827,2
43828,1
43829,1
43830,1
43831,2
43832,2
43833,1
43834,1
43835,1
43836,1
43837,2
43838,1
43839,4
43840,3
43841,4
43842,2
43843,3
43844,2
43845,1
43846,4
43847,3
43848,1
43849,1
43850,2
43851,1
43852,2
43853,5
43854,2
43855,4
43856,2
43857,1
43858,3
43859,1
43860,2
43861,5
43862,3
43863,3
43864,1
43865,1
43866,1
43867,2
43868,2
43869,1
43870,1
43871,1
43872,1
43873,2
43874,1
43875,1
43876,1
43877,4
43878,1
43879,1
43880,2
43881,1
43882,1
43883,1
43884,1
43885,2
43886,1
43887,3
43888,1
43889,3
43890,3
43891,2
43892,1
43893,1
43894,4
43895,2
43896,2
43897,1
43898,1
43899,1
43900,1
43901,3
43902,1
43903,1
43904,1
43905,6
43906,2
43907,2
43908,4
43909,5
43910,1
43911,1
43912,1
43913,2
43914,1
43915,2
43916,1
43917,2
43918,4
43919,2
43920,1
43921,5
43922,3
43923,1
43924,4
43925,1
43926,8
43927,2
43928,1
43929,2
43930,2
43931,2
43932,1
43933,1
43934,1
43935,1
43936,2
43937,1
43938,3
43939,1
43940,1
43941,4
43942,1
43943,2
43944,7
43945,5
43946,2
43947,1
43948,4
43949,2
43950,8
43951,3
43952,1
43953,1
43954,2
43955,1
43956,1
43957,1
43958,3
43959,3
43960,1
43961,2
43962,1
43963,2
43964,1
43965,1
43966,1
43967,1
43968,3
43969,1
43970,1
43971,1
43972,1
43973,4
43974,1
43975,1
43976,1
43977,1
43978,1
43979,1
43980,1
43981,3
43982,2
43983,3
43984,2
43985,2
43986,2
43987,1
43988,2
43989,1
43990,2
43991,2
43992,4
43993,1
43994,2
43995,1
43996,2
43997,2
43998,1
43999,1
44000,4
44001,1
44002,1
44003,1
44004,2
44005,6
44006,2
44007,2
44008,1
44009,5
44010,2
44011,1
44012,1
44013,1
44014,1
44015,1
44016,1
44017,1
44018,1
44019,2
44020,1
44021,8
44022,2
44023,3
44024,4
44025,2
44026,3
44027,1
44028,1
44029,3
44030,1
44031,2
44032,1
44033,1
44034,2
44035,1
44036,3
44037,1
44038,2
44039,2
44040,2
44041,1
44042,3
44043,3
44044,3
44045,1
44046,2
44047,2
44048,1
44049,3
44050,5
44051,3
44052,3
44053,3
44054,1
44055,1
44056,2
44057,1
44058,3
44059,1
44060,1
44061,1
44062,2
44063,3
44064,1
44065,5
44066,1
44067,3
44068,1
44069,1
44070,5
44071,1
44072,3
44073,1
44074,3
44075,4
44076,1
44077,7
44078,1
44079,1
44080,2
44081,1
44082,2
44083,2
44084,2
44085,1
44086,1
44087,1
44088,3
44089,2
44090,3
44091,6
44092,1
44093,1
44094,1
44095,1
44096,2
44097,1
44098,5
44099,3
44100,1
44101,4
44102,1
44103,5
44104,1
44105,1
44106,4
44107,4
44108,4
44109,1
44110,1
44111,1
44112,5
44113,1
44114,2
44115,1
44116,4
44117,1
44118,2
44119,1
44120,1
44121,2
44122,1
44123,1
44124,1
44125,1
44126,3
44127,3
44128,2
44129,2
44130,1
44131,2
44132,3
44133,1
44134,1
44135,1
44136,1
44137,2
44138,2
44139,1
44140,1
44141,4
44142,1
44143,1
44144,1
44145,3
44146,1
44147,1
44148,1
44149,4
44150,1
44151,5
44152,1
44153,1
44154,1
44155,4
44156,6
44157,1
44158,1
44159,1
44160,1
44161,1
44162,3
44163,1
44164,2
44165,2
44166,1
44167,1
44168,1
44169,1
44170,1
44171,2
44172,1
44173,1
44174,1
44175,1
44176,1
44177,1
44178,2
44179,3
44180,3
44181,1
44182,2
44183,2
44184,1
44185,1
44186,1
44187,1
44188,1
44189,2
44190,2
44191,6
44192,1
44193,3
44194,2
44195,7
44196,1
44197,1
44198,1
44199,2
44200,4
44201,1
44202,2
44203,1
44204,1
44205,1
44206,3
44207,1
44208,8
44209,2
44210,1
44211,2
44212,4
44213,1
44214,1
44215,2
44216,4
44217,1
44218,1
44219,2
44220,3
44221,1
44222,1
44223,1
44224,2
44225,1
44226,1
44227,1
44228,2
44229,3
44230,1
44231,2
44232,1
44233,1
44234,2
44235,4
44236,1
44237,1
44238,1
44239,3
44240,1
44241,1
44242,1
44243,5
44244,3
44245,1
44246,2
44247,3
44248,4
44249,1
44250,1
44251,1
44252,1
44253,1
44254,3
44255,4
44256,1
44257,1
44258,3
44259,1
44260,3
44261,1
44262,1
44263,1
44264,1
44265,2
44266,1
44267,1
44268,2
44269,1
44270,1
44271,1
44272,3
44273,1
44274,1
44275,1
44276,1
44277,1
44278,1
44279,1
44280,2
44281,1
44282,4
44283,3
44284,1
44285,1
44286,5
44287,1
44288,1
44289,1
44290,2
44291,4
44292,1
44293,3
44294,1
44295,3
44296,4
44297,1
44298,2
44299,2
44300,1
44301,1
44302,2
44303,4
44304,2
44305,2
44306,1
44307,8
44308,6
44309,1
44310,2
44311,1
44312,1
44313,1
44314,1
44315,1
44316,1
44317,8
44318,2
44319,2
44320,1
44321,2
44322,1
44323,1
44324,1
44325,3
44326,3
44327,2
44328,7
44329,5
44330,2
44331,1
44332,1
44333,1
44334,1
44335,1
44336,1
44337,3
44338,1
44339,2
44340,2
44341,1
44342,1
44343,1
44344,1
44345,1
44346,2
44347,1
44348,1
44349,3
44350,1
44351,1
44352,1
44353,2
44354,1
44355,1
44356,2
44357,2
44358,1
44359,2
44360,2
44361,1
44362,2
44363,1
44364,2
44365,1
44366,1
44367,2
44368,1
44369,1
44370,2
44371,1
44372,1
44373,1
44374,1
44375,1
44376,1
44377,1
44378,1
44379,1
44380,1
44381,1
44382,1
44383,1
44384,2
44385,3
44386,1
44387,2
44388,1
44389,1
44390,2
44391,1
44392,1
44393,1
44394,3
44395,1
44396,3
44397,1
44398,1
44399,3
44400,1
44401,1
44402,1
44403,3
44404,1
44405,4
44406,1
44407,1
44408,2
44409,4
44410,1
44411,1
44412,2
44413,2
44414,5
44415,1
44416,1
44417,6
44418,1
44419,1
44420,1
44421,2
44422,4
44423,1
44424,1
44425,3
44426,1
44427,1
44428,1
44429,1
44430,2
44431,2
44432,2
44433,1
44434,2
44435,1
44436,3
44437,1
44438,1
44439,1
44440,1
44441,1
44442,4
44443,2
44444,1
44445,2
44446,2
44447,1
44448,1
44449,1
44450,1
44451,1
44452,2
44453,1
44454,2
44455,1
44456,1
44457,1
44458,1
44459,2
44460,1
44461,1
44462,1
44463,1
44464,2
44465,2
44466,1
44467,1
44468,1
44469,1
44470,4
44471,1
44472,4
44473,3
44474,2
44475,1
44476,3
44477,2
44478,1
44479,1
44480,3
44481,2
44482,1
44483,1
44484,1
44485,1
44486,6
44487,1
44488,2
44489,1
44490,2
44491,3
44492,1
44493,5
44494,1
44495,3
44496,1
44497,3
44498,4
44499,1
44500,1
44501,3
44502,1
44503,1
44504,4
44505,1
44506,1
44507,1
44508,1
44509,4
44510,1
44511,1
44512,3
44513,2
44514,1
44515,2
44516,2
44517,1
44518,4
44519,2
44520,1
44521,1
44522,1
44523,3
44524,3
44525,4
44526,7
44527,1
44528,1
44529,1
44530,2
44531,5
44532,1
44533,3
44534,1
44535,1
44536,2
44537,1
44538,1
44539,1
44540,2
44541,5
44542,2
44543,2
44544,1
44545,3
44546,1
44547,1
44548,2
44549,1
44550,2
44551,1
44552,1
44553,4
44554,1
44555,2
44556,3
44557,2
44558,1
44559,1
44560,2
44561,1
44562,1
44563,1
44564,1
44565,1
44566,1
44567,6
44568,1
44569,1
44570,1
44571,1
44572,2
44573,1
44574,1
44575,1
44576,3
44577,1
44578,2
44579,1
44580,7
44581,3
44582,2
44583,1
44584,1
44585,2
44586,3
44587,2
44588,2
44589,1
44590,4
44591,1
44592,1
44593,2
44594,2
44595,4
44596,2
44597,2
44598,6
44599,1
44600,3
44601,1
44602,1
44603,2
44604,1
44605,2
44606,2
44607,1
44608,3
44609,1
44610,4
44611,1
44612,3
44613,1
44614,1
44615,1
44616,3
44617,1
44618,1
44619,5
44620,1
44621,4
44622,1
44623,1
44624,1
44625,1
44626,2
44627,1
44628,5
44629,1
44630,3
44631,1
44632,1
44633,1
44634,1
44635,2
44636,1
44637,2
44638,1
44639,8
44640,1
44641,1
44642,2
44643,1
44644,4
44645,2
44646,1
44647,1
44648,3
44649,1
44650,1
44651,1
44652,1
44653,2
44654,2
44655,3
44656,3
44657,1
44658,3
44659,3
44660,2
44661,1
44662,1
44663,2
44664,1
44665,2
44666,3
44667,2
44668,1
44669,3
44670,2
44671,2
44672,2
44673,2
44674,4
44675,1
44676,2
44677,1
44678,1
44679,2
44680,4
44681,2
44682,2
44683,2
44684,1
44685,1
44686,2
44687,3
44688,2
44689,2
44690,1
44691,1
44692,1
44693,2
44694,1
44695,1
44696,1
44697,3
44698,1
44699,2
44700,2
44701,2
44702,1
44703,1
44704,1
44705,3
44706,1
44707,1
44708,2
44709,2
44710,1
